"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0072594","establishment of protein localization to organelle","128/3787","467/18805",0.274089935760171,1.36104072932929,3.96739441598415,8.01290701527167e-05,0.00643600800649705,0.00540357575645243,"VPS28/IFT122/TIMM23/HUWE1/TSC2/KPNA1/RUVBL2/SRPRA/NAGPA/ZNF827/TCP1/CABP1/SAMM50/HK2/AP3D1/ZIC1/BAG6/PIN1/TXNIP/HGS/PEX19/RAB7A/MACROH2A1/ACD/RYR2/MON1A/RHOU/AGK/PPP3R1/NCOA4/VPS4A/NFKBIA/NUTF2/KPNA6/MGARP/ANGPT1/PEX6/PKIG/CACNG3/TRIM28/TIMM44/RBM22/LRWD1/TIMM29/SPCS3/VPS13C/SCARB2/HSPA8/CBL/FGF9/NPEPPS/BCS1L/PMPCA/ELAVL1/HIKESHI/ROMO1/SPCS1/TIMM13/MTCH1/LAMP5/TOMM70/NF1/TIMM22/IPO9/SGF29/PEX7/TNPO2/BAG3/TERT/GRPEL1/MIPEP/MACROH2A2/VPS8/DMAP1/HK1/TIMM50/HSPA4/PIK3C3/VPS53/TMCO6/ADAR/PEX10/MAPT/PRICKLE1/MTERF4/SQSTM1/PEX14/CCT5/TOMM5/VPS41/BAX/NPM1/MDFIC/SEC61A2/HAX1/AKIRIN2/PPP3CA/DNLZ/ANKRD6/ZFAND2B/PPP1R10/IPO7/LAMP2/CCT4/AKT1/ZFAND6/M6PR/RPAIN/PEX13/NUP93/TIMM17A/CACNG2/GET4/NFATC3/FZD5/LONP2/TRAM1/ATP5IF1/LMAN1/CCT7/CSE1L/VPS13A/SMO/PML/HACL1/RNF31/BBC3/GOLPH3",128
"GO:0051338","regulation of transferase activity","127/3787","463/18805",0.274298056155508,1.36207418695651,3.96124258195108,8.22420518322202e-05,0.0065221070218843,0.00547586319794276,"TSC2/MAP3K12/EEF1A2/TESK1/THY1/TSPYL2/GPRC5B/HGS/PHPT1/MEN1/WWTR1/MACROH2A1/ZGPAT/FGF1/SKP1/PTPRC/CHRNA7/RASSF2/CDC37/ANGPT1/SNCA/JTB/NTRK3/EFNA1/PAK1/MIDN/PNKP/NPRL2/FGF2/TGFB2/RPS3/HEG1/MAP2K2/DSTYK/PAK2/PTK2/ADAM17/LATS2/AGAP2/DDR2/MAP2K3/CALM3/ERN1/CCNT1/APOA1/DTX3L/MAPK8IP1/ZFP36/CALM1/BANF1/FGFR1/CDC14B/CAMKK2/LDB1/TNFRSF10B/ARRDC4/MAP3K5/KAT2B/MAPRE3/PPP1R3F/UCHL1/XRCC1/GTF2H1/KSR1/FLT1/PABPN1/EPHA4/CD200/PDPK1/EMP2/COPS8/SERPINB3/ADRA2C/SYNPO2/PTK6/ADAR/LYN/IGF1/APOE/DUSP10/SRC/HSPB1/IRAK3/NPM1/TLR4/ACTB/RAPGEF2/PIK3R5/WARS1/PPM1E/HEXIM2/SLC8A1/SASH1/TPX2/PREX2/GAS6/IPO7/CCND2/SLC8A2/SLAMF8/ZFP91/CEP85/PTEN/AKT1/PDGFRB/PROX1/RAP2B/EPHB2/PREX1/LIMK1/CARD14/CHMP6/UNC119/CDK12/EGFR/CCNG1/RIPK3/ITGB3/TOM1L1/UBE2S/BAG2/LCP2/LMO4/PIM1/MAP2K7/TRAF6/CDC20",127
"GO:0017156","calcium-ion regulated exocytosis","27/3787","66/18805",0.409090909090909,2.03141128741868,4.21499793179805,9.05977537133569e-05,0.00695397521879523,0.00583845325632289,"SDF4/STXBP1/CDK5/STX1B/RPH3A/SYN2/BAIAP3/SNAP25/RIMS1/RAB3A/RIMS2/CADPS/SYT7/SYT5/UNC13A/SYT13/KCNB1/SYT3/GNAI2/DOC2A/SYT17/SCAMP5/RPH3AL/SCIN/ATP2A2/REST/VAMP7",27
"GO:0031109","microtubule polymerization or depolymerization","48/3787","142/18805",0.338028169014085,1.67853702622389,4.07562032218938,9.18180992816421e-05,0.00695397521879523,0.00583845325632289,"TUBB4A/MAPRE2/CLIP3/TUBG1/INPP5J/MAP1S/TUBGCP6/KATNB1/NME7/ZNF207/TUBG2/MAP4/DCTN1/SNCA/PAK1/SLAIN1/MET/TUBA1A/RPS3/HAUS4/CKAP5/ARHGEF7/MAP6D1/PDE4DIP/CSNK1D/STMN2/TUBGCP2/HDGFL3/TUBGCP4/STMN1/MAPRE3/CCDC57/HSPA1A/FES/TTBK2/GOLGA2/MAP1B/MAPT/BMERB1/CAMSAP1/NEDD1/MID1IP1/NDE1/TPX2/WDR72/MAP7D3/HAUS6/PRUNE1",48
"GO:0021766","hippocampus development","35/3787","94/18805",0.372340425531915,1.84892043890353,4.14332634260589,9.19926264331232e-05,0.00695397521879523,0.00583845325632289,"CDK5/ZIC1/ATP2B4/IGF1R/FXR1/NEFL/TUBA1A/SEMA6B/DAB1/LARGE1/NEUROD1/LEF1/UQCRQ/EPHA5/CRKL/YWHAE/KIRREL3/PHLPP2/XRCC1/SRD5A1/SCN2A/MKKS/SLC32A1/PTEN/ID4/NEUROD6/PROX1/KDM6B/ATAT1/TMEM108/CDK6/NF2/UBA6/SMO/EMX2",35
"GO:0060074","synapse maturation","19/3787","40/18805",0.475,2.35869421705836,4.31960626168196,9.21276844628897e-05,0.00695397521879523,0.00583845325632289,"SEZ6L2/LNX1/VPS35/NEFL/CAMK2B/DAB1/NRXN1/NFIA/ANAPC2/YWHAZ/AGO2/IGSF21/SEZ6L/DLGAP4/PALM/PTEN/DISC1/SEZ6/CDC20",19
"GO:0045055","regulated exocytosis","70/3787","228/18805",0.307017543859649,1.52454843207835,4.00158411145738,9.44989071994447e-05,0.00698036586896267,0.00586061045023841,"SDF4/CORO1A/CPLX1/STXBP1/GRP/SYN1/CDK5/SYNGR3/CPLX2/SPHK2/STX1B/SV2B/RPH3A/SYN2/NAPA/PIP5K1C/BAIAP3/SNAP25/RAB31/SYNGR1/SNCA/RIMS1/SV2A/SNAP47/PTGDS/SEPTIN5/RAB3A/CBL/DNAJC5/GAB2/RIMS2/TPRG1L/CADPS/BRAF/SYT7/SYT5/UNC13A/SYT13/KCNB1/SYT3/S100A13/PPFIA3/RABGEF1/GNAI2/PREPL/DOC2A/FES/SNAP29/PDPK1/GRIK5/LYN/CSPG5/PRAM1/SYT17/BRSK1/SCAMP5/NCKAP1L/RPH3AL/SCIN/NR4A3/RAB27A/ATP2A2/REST/FBXL20/PLA2G3/SNAP23/BTK/PTAFR/VAMP7/CCL3",70
"GO:0031629","synaptic vesicle fusion to presynaptic active zone membrane","16/3787","31/18805",0.516129032258065,2.56292750240636,4.37328718347688,9.47056821806587e-05,0.00698036586896267,0.00586061045023841,"CPLX1/STXBP1/CPLX2/STX1B/RPH3A/SNAP25/SNAP47/RAB3A/SYT7/SYT5/SYT13/DOC2A/SNAP29/GRIK5/RPH3AL/SNAP23",16
"GO:0009260","ribonucleotide biosynthetic process","56/3787","173/18805",0.323699421965318,1.60738516769417,4.0301779251821,9.73396065143227e-05,0.00709107714897944,0.00595356197982951,"ALDOA/NDUFS8/ATP5MC1/ATP5MF/NDUFV3/NDUFS7/ATP5F1D/ADSL/NDUFB4/SPHK2/NME7/NDUFS1/ATP6V0C/IMPDH2/NDUFB7/NDUFA3/ATP5F1B/ADCY9/UCKL1/NDUFB11/ATP5F1C/GUCY1A1/AK1/MTHFD1/MT-ND6/ANTKMT/AK9/APRT/NDUFS6/ENO1/ATP6V1A/ATP5MJ/NDUFA7/PPARA/NDUFV1/ATP5MK/AK4/ADCY1/CAD/AK3/NUDT2/AMPD2/CTPS1/UCK1/NPR2/UMPS/ADCY5/ADK/NDUFA10/SDHB/AK2/GUCY1A2/ATP5IF1/UPP2/ATP5PF/AK5",56
"GO:1902905","positive regulation of supramolecular fiber organization","57/3787","177/18805",0.322033898305085,1.59911472342939,4.0214274217707,9.92804159554968e-05,0.00714933110300215,0.00600247112558521,"MTSS1/GSN/LPAR1/TESK1/KATNB1/WDR1/ABI2/DCTN1/PAK1/SLAIN1/MET/RPS3/CKAP5/PDE4DIP/STMN2/BRAF/EVL/DLG1/APOA1/GPX1/BAIAP2/HSPA1A/FES/NCK1/PRKCE/S100A10/SDC4/SYNPO2/SYNPO/TGFBR1/MAP1B/MAPT/BIN1/BMP10/APOE/CRACD/CDC42/CDC42EP3/ARHGEF10/PPM1E/ACTN2/TPM1/TGFB3/FCHSD2/SYNPO2L/MLST8/CTTN/PROX1/NCKAP1L/SCIN/FERMT2/LIMK1/CDC42EP5/SFRP1/NF2/CFL2/PXN",57
"GO:0006163","purine nucleotide metabolic process","123/3787","448/18805",0.274553571428571,1.36334299200272,3.90860393570673,0.000101124291802661,0.00719936009254172,0.00604447471456815,"ALDOA/NADSYN1/BAD/NDUFS8/ATP5MC1/GPI/G6PD/PFKM/ATP5MF/NDUFV3/NDUFS7/HK2/TPI1/ATP5F1D/ADSL/NDUFB4/GAPDH/ALDOC/SPHK2/NME7/NDUFS1/NADK/MACROH2A1/ATP6V0C/LDHA/IMPDH2/NDUFB7/NDUFA3/ATP5F1B/TJP2/ZBTB20/ADCY9/PGLS/NAPRT/PKM/NDUFB11/ACACB/RORA/SULT1A3/ATP5F1C/GUCY1A1/AK1/PGM1/HTR2A/MTHFD1/OLA1/MT-ND6/ANTKMT/SARM1/APRT/NDUFS6/HSPA8/ENO1/FDXR/ATP6V1A/ATP5MJ/NDUFA7/SHPK/DLG1/PPARA/MTHFD2L/NAMPT/PDE4C/TREX1/GOT2/SLC2A6/SULT1A1/NDUFV1/GIMAP7/ATP5MK/PGK1/NUDT4/KAT2B/AK4/ADCY1/GTPBP1/HSPA1A/UCHL1/KYNU/RHOQ/DDIT4/DNM1L/HK1/AK3/NUDT2/PFKFB3/GPD1L/PC/IGF1/AMPD2/SRC/NPR2/ENO2/TPST2/PDE1A/PDE4B/PARP9/MLST8/ATP1A2/SLC25A11/RPTOR/ADCY5/SLC4A4/MFN1/ADK/NDUFA10/SDHB/DCXR/AK2/GUCY1A2/FMO2/ATP5IF1/ABCC9/PRKAA2/GOT1/ATP5PF/HINT1/PTHLH/MDH1/AK5/OGT/QPRT/ZBTB7A",123
"GO:0140029","exocytic process","34/3787","91/18805",0.373626373626374,1.85530603539582,4.10700890031108,0.000106399682037656,0.00748982031422373,0.00628834075862998,"CPLX1/STXBP1/SYNGR3/EXOC3/CPLX2/STX1B/RPH3A/NAPA/SNAP25/SNCA/RIMS1/SV2A/SNAP47/SEPTIN5/RAB3A/RIMS2/TPRG1L/SYT7/SYT5/UNC13A/SYT13/KCNB1/PPFIA3/DOC2A/SNAP29/GRIK5/LYN/BRSK1/EXOC6B/RPH3AL/PLA2G3/SNAP23/BTK/VAMP7",34
"GO:0150063","visual system development","116/3787","419/18805",0.276849642004773,1.37474452545544,3.8955196957866,0.000108634781203303,0.0075621878248744,0.00634909943477085,"IFT122/SLC17A7/LHX2/HPCA/RBP4/THY1/SCO2/HIPK2/CACNA1C/GPM6A/ACHE/ZDHHC16/ABI2/SMARCA4/BMPR1B/ATP2B4/CEP290/SERPINF1/SLC17A6/FAT3/B9D1/RPGRIP1L/ATF6/TENM3/NFIB/FGF2/SMARCD3/TGFB2/PHACTR4/FKBP8/BMP7/FGF9/SOX4/LARGE1/NEUROD1/TTLL5/KDM5B/DLG1/MITF/ARHGAP35/WDR19/WNT5B/CLDN19/OLFM3/HSF4/NFIA/NF1/RARB/PKNOX1/PDGFRA/RAB18/CELF4/MEIS3/SKIL/ZEB1/MEIS3P1/WNT2B/FLT1/YY1/NTRK2/SOX9/NRL/AGTPBP1/NOTCH2/CYP1B1/PBX1/TGFBR1/ATP8A2/PRICKLE1/MTERF4/WNT6/ATOH7/BAX/CLIC4/CLN8/SKI/MAB21L2/FOXC1/SLC7A11/MFAP2/SDK1/ATP2B2/OSR2/SOX2/PDGFRB/HIPK1/CALB1/PROX1/ABCB5/BSG/EPHB2/MYOM1/CHD7/RDH13/FRS2/ZHX2/TGIF2/ADAMTS18/SMOC1/CABP4/THRB/ADAMTS9/FZD5/RET/COL8A2/NHS/EGFR/RHOJ/SIX5/JMJD6/NF2/SPRY1/USH1C/SH3PXD2B/MERTK/ACVR2B",116
"GO:0050770","regulation of axonogenesis","48/3787","143/18805",0.335664335664336,1.66679900506148,4.01930157393639,0.000111536250238121,0.00767884184331681,0.00644704039837932,"MAP6/L1CAM/BRSK2/CDK5/THY1/FSTL4/EFNB3/TNR/SPP1/RTN4R/NEFL/EFNA1/SHTN1/PAK1/DAB1/MAP2K2/PAK2/BRAF/MACF1/RUFY3/ARHGAP35/LRRC4C/ANAPC2/ARHGAP4/ROBO2/SKIL/EPHA4/CHN1/NTRK2/LRP4/FN1/MAP1B/MAPT/PLXNB1/CDH4/DRAXIN/TRAK1/BRSK1/PTEN/DISC1/CDKL5/KIF13B/ADNP/EPHB2/LIMK1/RET/SEMA3G/POU3F2",48
"GO:0007020","microtubule nucleation","21/3787","47/18805",0.446808510638298,2.21870452668423,4.20069172521805,0.000121015267479711,0.00817096072553197,0.00686021602814017,"TUBG1/TUBGCP6/NME7/TUBG2/DCTN1/PAK1/SLAIN1/HAUS4/CKAP5/ARHGEF7/PDE4DIP/CSNK1D/TUBGCP2/TUBGCP4/CCDC57/HSPA1A/GOLGA2/NEDD1/NDE1/TPX2/HAUS6",21
"GO:0048736","appendage development","60/3787","190/18805",0.315789473684211,1.56810695870916,3.95222911329758,0.000122597016472467,0.00817096072553197,0.00686021602814017,"IFT122/ARK2C/B4GALNT1/CACNA1C/SLC39A3/ACD/KREMEN1/B9D1/RPGRIP1L/TAF10/GREM1/TGFB2/MOSMO/BMP7/FGF9/LARGE1/LEF1/LMBR1/WDR19/FGFR1/NFIA/RARB/GNA12/MAP3K20/KAT2B/MBNL1/ZNRF3/SFRP2/MKS1/PIAS4/SOX9/LRP4/CIBAR1/NOTCH2/PBX1/FGFR2/PRICKLE1/SLC39A1/BAX/NPR2/SKI/MSX2/RUNX2/BMPR1A/IQCE/SLC7A11/ALX4/OSR2/FRAS1/TP63/RC3H2/CHD7/FERMT2/SMOC1/GPC3/ZNF219/C2CD3/SALL1/RSPO2/PRRX1",60
"GO:0060173","limb development","60/3787","190/18805",0.315789473684211,1.56810695870916,3.95222911329758,0.000122597016472467,0.00817096072553197,0.00686021602814017,"IFT122/ARK2C/B4GALNT1/CACNA1C/SLC39A3/ACD/KREMEN1/B9D1/RPGRIP1L/TAF10/GREM1/TGFB2/MOSMO/BMP7/FGF9/LARGE1/LEF1/LMBR1/WDR19/FGFR1/NFIA/RARB/GNA12/MAP3K20/KAT2B/MBNL1/ZNRF3/SFRP2/MKS1/PIAS4/SOX9/LRP4/CIBAR1/NOTCH2/PBX1/FGFR2/PRICKLE1/SLC39A1/BAX/NPR2/SKI/MSX2/RUNX2/BMPR1A/IQCE/SLC7A11/ALX4/OSR2/FRAS1/TP63/RC3H2/CHD7/FERMT2/SMOC1/GPC3/ZNF219/C2CD3/SALL1/RSPO2/PRRX1",60
"GO:0016236","macroautophagy","105/3787","374/18805",0.280748663101604,1.39410578548341,3.86581338762527,0.000126068524798921,0.00831388745121307,0.0069802151625508,"VPS28/TIMM23/HUWE1/TSC2/ATP13A2/GBA1/POLDIP2/CDK5/HK2/CAPNS1/VPS16/GAPDH/VPS35/LGALS8/TP53INP1/HTT/HGS/OPTN/RAB7A/ABI2/MAPK3/ATP6V0C/MCOLN1/EHMT2/SNX32/RETREG2/VPS4A/WIPI2/ZNRF1/CDC37/WDR45/ATG7/WDR24/IKBKG/ATG2B/RNF213/ATP6V0D1/CAPN1/RAB43/TEX264/FKBP8/ATP6V1G2/AUP1/VPS13C/TP53INP2/ATP6V1A/ERN1/BNIP3/PACS2/CALM1/PIP4K2A/ATP6V0A1/ATP6V0D2/CTSD/ATP6V1E1/UCHL1/BAG3/SNAP29/DNM1L/UBXN2A/RNF5/LARP1/PIK3C3/KAT5/ATP6V0B/SQSTM1/SRC/WAC/VPS41/VTI1A/SNX5/C9orf72/ATP6V1H/NPC1/LYPLA1/DNAJC16/RAB1B/TBC1D5/EPG5/ATM/LAMP2/VPS39/CTTN/RAB33A/AKT1/VPS26B/UBXN6/EPHB2/CHMP6/ATG101/ATP2A2/FZD5/ATG10/ATP5IF1/SPATA33/FEZ2/GABARAPL1/PRKAA2/UBQLN1/ATP6V0E1/OGT/RNF186/RNF31/TRAF6/LZTS1",105
"GO:0060996","dendritic spine development","36/3787","99/18805",0.363636363636364,1.80569892214994,4.0361438730124,0.000128989045004754,0.00841787882244567,0.00706752475755215,"LPAR1/CDK5/ITPKA/C21orf91/FSTL4/CAPRIN2/LZTS3/PDLIM5/ABI2/ZMYND8/CAMK2B/KIF1A/EFNA1/DNM3/IQSEC1/PAK2/CAPRIN1/BAIAP2/MAPKAPK5/DOCK10/EPHA4/DIP2A/ARC/APOE/MEF2C/CDC42/SDK1/TANC2/PTEN/DISC1/CDKL5/EPHB2/FOXO6/CPEB3/UBA6/ARHGAP33",36
"GO:0009142","nucleoside triphosphate biosynthetic process","43/3787","125/18805",0.344,1.70819118035384,3.98918160949489,0.000133013934637727,0.00859105464438514,0.00721292057932416,"ALDOA/NDUFS8/ATP5MC1/ATP5MF/NDUFV3/NDUFS7/ATP5F1D/NDUFB4/SPHK2/NME7/NDUFS1/ATP6V0C/IMPDH2/NDUFB7/NDUFA3/ATP5F1B/UCKL1/NDUFB11/ATP5F1C/AK1/MT-ND6/ANTKMT/NDUFS6/ENO1/ATP6V1A/ATP5MJ/NDUFA7/PPARA/NDUFV1/ATP5MK/AK4/CAD/AK3/NUDT2/CTPS1/UCK1/DTYMK/ADK/NDUFA10/SDHB/ATP5IF1/TBPL1/ATP5PF",43
"GO:0030038","contractile actin filament bundle assembly","40/3787","114/18805",0.350877192982456,1.7423410652324,3.9921455465056,0.00013842650620618,0.00874520621456392,0.00734234392475757,"CORO2B/KCTD13/LPAR1/TESK1/SORBS1/ZEB2/PAK1/MET/LUZP1/PAK2/BRAF/EVL/APOA1/STMN1/S100A10/SDC4/ITGB5/SYNPO/TGFBR1/CUL3/SRC/CDC42/ARHGEF10/MKKS/PPM1E/TPM1/TGFB3/SYNPO2L/RHPN1/ZYX/TNFAIP1/TMEFF2/SLC9A1/FERMT2/LIMK1/ELN/S1PR1/SFRP1/NF2/PXN",40
"GO:0043149","stress fiber assembly","40/3787","114/18805",0.350877192982456,1.7423410652324,3.9921455465056,0.00013842650620618,0.00874520621456392,0.00734234392475757,"CORO2B/KCTD13/LPAR1/TESK1/SORBS1/ZEB2/PAK1/MET/LUZP1/PAK2/BRAF/EVL/APOA1/STMN1/S100A10/SDC4/ITGB5/SYNPO/TGFBR1/CUL3/SRC/CDC42/ARHGEF10/MKKS/PPM1E/TPM1/TGFB3/SYNPO2L/RHPN1/ZYX/TNFAIP1/TMEFF2/SLC9A1/FERMT2/LIMK1/ELN/S1PR1/SFRP1/NF2/PXN",40
"GO:0086001","cardiac muscle cell action potential","32/3787","85/18805",0.376470588235294,1.86942947234347,4.0342018342348,0.00014212612984196,0.00874520621456392,0.00734234392475757,"SCN3B/SLC4A3/CACNA1C/KCND3/CTNNA3/KCNN2/RYR2/CACNA1D/SCN8A/DMD/FGF12/CALM3/DLG1/GJC1/CALM1/HCN2/CXADR/SCN9A/YWHAE/KCNE4/CAMK2D/BIN1/SCN2A/GPD1L/NOS1/SLC8A1/ATP1A2/SCN3A/KCNJ2/ATP2A2/KCNIP2/ATP1A1",32
"GO:0032970","regulation of actin filament-based process","109/3787","392/18805",0.278061224489796,1.38076084672052,3.82560181370038,0.000143304191505284,0.00874520621456392,0.00734234392475757,"VILL/SPTAN1/CORO1A/NAA80/CORO2B/MTSS1/GSN/LPAR1/SPTBN4/TESK1/CDK10/SPTBN2/CACNA1C/CYFIP2/CTNNA3/WDR1/RYR2/ABI2/DMTN/ADD3/FAM107A/ZEB2/PAK1/MET/PAK2/BRAF/RGS4/EVL/DLG1/APOA1/KANK1/AKAP13/RHOBTB2/ARHGAP35/SPTBN1/DAAM2/EPHA5/BAIAP2/HIP1R/BCAS3/PDGFRA/ARF1/FLII/SSH1/STMN1/RHOQ/NCK1/PRKCE/S100A10/SDC4/SYNPO2/SYNPO/CAMK2D/ARHGEF26/TGFBR1/BIN1/BMP10/ODAM/SVIL/CRACD/C9orf72/CDC42/CDC42EP3/HAX1/ARHGEF10/SSH2/MKKS/PDPN/PPM1E/ACTN2/TPM1/TGFB3/FCHSD2/SYNPO2L/PDE4B/MLST8/GPM6B/RHPN1/CTTN/ATP1A2/PDGFRB/PROX1/TWF1/PREX1/TMEFF2/NCKAP1L/KANK2/SCIN/SLC9A1/ADD2/FERMT2/LIMK1/SH3BP1/ELN/S1PR1/KCNJ2/ACTA2/ATP2A2/AP1AR/LIMA1/DVL3/CDC42EP5/SFRP1/NF2/CFL2/RDX/ARPC5/ITGB3/PXN",109
"GO:0021542","dentate gyrus development","14/3787","26/18805",0.538461538461538,2.67382340395279,4.28871120823635,0.00014402231970328,0.00874520621456392,0.00734234392475757,"FXR1/TUBA1A/LARGE1/NEUROD1/LEF1/SCN2A/PTEN/NEUROD6/PROX1/ATAT1/TMEM108/CDK6/SMO/EMX2",14
"GO:0099149","regulation of postsynaptic neurotransmitter receptor internalization","14/3787","26/18805",0.538461538461538,2.67382340395279,4.28871120823635,0.00014402231970328,0.00874520621456392,0.00734234392475757,"LPAR1/HPCA/PPP3R1/VAC14/NCDN/SUSD4/TAMALIN/ARC/EFNB2/SYT17/RABEP1/MDM2/NUMB/ITGB3",14
"GO:0048880","sensory system development","117/3787","426/18805",0.274647887323944,1.36381133380691,3.81405374910906,0.000145171819044636,0.00874520621456392,0.00734234392475757,"IFT122/SLC17A7/LHX2/HPCA/RBP4/THY1/SCO2/HIPK2/CACNA1C/GPM6A/ACHE/ZDHHC16/ABI2/SMARCA4/BMPR1B/ATP2B4/CEP290/SERPINF1/SLC17A6/FAT3/B9D1/RPGRIP1L/ATF6/TENM3/NFIB/FGF2/SMARCD3/TGFB2/PHACTR4/FKBP8/BMP7/SLC44A4/FGF9/SOX4/LARGE1/NEUROD1/TTLL5/KDM5B/DLG1/MITF/ARHGAP35/WDR19/WNT5B/CLDN19/OLFM3/HSF4/NFIA/NF1/RARB/PKNOX1/PDGFRA/RAB18/CELF4/MEIS3/SKIL/ZEB1/MEIS3P1/WNT2B/FLT1/YY1/NTRK2/SOX9/NRL/AGTPBP1/NOTCH2/CYP1B1/PBX1/TGFBR1/ATP8A2/PRICKLE1/MTERF4/WNT6/ATOH7/BAX/CLIC4/CLN8/SKI/MAB21L2/FOXC1/SLC7A11/MFAP2/SDK1/ATP2B2/OSR2/SOX2/PDGFRB/HIPK1/CALB1/PROX1/ABCB5/BSG/EPHB2/MYOM1/CHD7/RDH13/FRS2/ZHX2/TGIF2/ADAMTS18/SMOC1/CABP4/THRB/ADAMTS9/FZD5/RET/COL8A2/NHS/EGFR/RHOJ/SIX5/JMJD6/NF2/SPRY1/USH1C/SH3PXD2B/MERTK/ACVR2B",117
"GO:0048167","regulation of synaptic plasticity","68/3787","223/18805",0.304932735426009,1.51419595713919,3.87883749562644,0.00014770867823099,0.0088132844677824,0.00739950140471435,"GRIN1/CYP46A1/STXBP1/CDK5/ITPKA/CPLX2/TNR/CHRNA7/PRRT1/GRIA1/SNAP25/SYNGR1/FXR1/NCDN/SNCA/FAM107A/CAMK2B/RAB3A/RASGRF1/LARGE1/ADGRB1/BRAF/SYT7/BAIAP2/ANAPC2/NF1/KCNB1/LRRTM1/ARF1/JPH3/SSH1/CALHM2/PPFIA3/ADCY1/PAIP2/CAMK2G/EPHA4/NTRK2/ARC/ITPR3/CAMK2D/MAP1B/MAPT/SQSTM1/APOE/MEF2C/GRIK2/GFAP/GRM5/KMT2A/RAPGEF2/ADORA2A/VGF/BRSK1/SHISA9/SLC8A2/CALB1/EPHB2/PRKAR1B/ZDHHC2/S100B/GRM2/CPEB3/VPS13A/NSG1/HMGCR/CDC20/LZTS1",68
"GO:0031338","regulation of vesicle fusion","17/3787","35/18805",0.485714285714286,2.41189784601456,4.19828469151375,0.000152086185350903,0.00898886746437174,0.00754691825420516,"CORO1A/CPLX1/STXBP1/CPLX2/RPH3A/ZNRF1/SNCA/RAB3A/SYT7/SYT5/SYT13/SYT3/DOC2A/GRIK5/ANXA1/RPH3AL/ANXA2",17
"GO:0099500","vesicle fusion to plasma membrane","16/3787","32/18805",0.5,2.48283601795617,4.21568351335691,0.000154118990045622,0.00902388292183011,0.00757631670691563,"CPLX1/STXBP1/CPLX2/STX1B/RPH3A/SNAP25/SNAP47/RAB3A/SYT7/SYT5/SYT13/DOC2A/SNAP29/GRIK5/RPH3AL/SNAP23",16
"GO:0008286","insulin receptor signaling pathway","56/3787","176/18805",0.318181818181818,1.5799865568812,3.88191671770401,0.000162416241219342,0.00942164584480717,0.00791027248901608,"TSC2/PDK2/NCL/SORBS1/BLVRB/MAPK3/SMARCC1/IGF1R/PTPRA/NTRK3/SLC27A4/MET/OSBPL8/GRB10/PDK4/DDR2/KANK1/EPHA5/BAIAP2/FGFR1/PIP4K2A/SIK2/PDGFRA/GNAI2/CTSD/RHOQ/NCK1/FLT1/EPHA4/SLC2A8/PDPK1/NTRK2/RBM4/FGFR2/IRS1/FOXO1/SOS2/SRC/SNX5/PHIP/RPS6KB1/GRB14/CAV2/AKT1/PDGFRB/EPHB2/AKT2/SOCS7/RET/EGFR/IDE/OGT/NR1H4/PIK3C2A/MERTK/NUCKS1",56
"GO:0046390","ribose phosphate biosynthetic process","57/3787","180/18805",0.316666666666667,1.57246281137224,3.87527132437964,0.000164483669771151,0.00945403845060789,0.00793746883482801,"ALDOA/NDUFS8/ATP5MC1/G6PD/ATP5MF/NDUFV3/NDUFS7/ATP5F1D/ADSL/NDUFB4/SPHK2/NME7/NDUFS1/ATP6V0C/IMPDH2/NDUFB7/NDUFA3/ATP5F1B/ADCY9/UCKL1/NDUFB11/ATP5F1C/GUCY1A1/AK1/MTHFD1/MT-ND6/ANTKMT/AK9/APRT/NDUFS6/ENO1/ATP6V1A/ATP5MJ/NDUFA7/PPARA/NDUFV1/ATP5MK/AK4/ADCY1/CAD/AK3/NUDT2/AMPD2/CTPS1/UCK1/NPR2/UMPS/ADCY5/ADK/NDUFA10/SDHB/AK2/GUCY1A2/ATP5IF1/UPP2/ATP5PF/AK5",57
"GO:0032956","regulation of actin cytoskeleton organization","98/3787","348/18805",0.281609195402299,1.39837890666497,3.76679621241453,0.000184193011843775,0.0104906292654659,0.00880777492998415,"VILL/SPTAN1/CORO1A/NAA80/CORO2B/MTSS1/GSN/LPAR1/SPTBN4/TESK1/CDK10/SPTBN2/CYFIP2/WDR1/ABI2/DMTN/ADD3/FAM107A/PAK1/MET/PAK2/BRAF/RGS4/EVL/DLG1/APOA1/KANK1/AKAP13/RHOBTB2/ARHGAP35/SPTBN1/DAAM2/EPHA5/BAIAP2/HIP1R/BCAS3/PDGFRA/ARF1/FLII/SSH1/STMN1/RHOQ/NCK1/PRKCE/S100A10/SDC4/SYNPO2/SYNPO/ARHGEF26/TGFBR1/BIN1/BMP10/ODAM/SVIL/CRACD/C9orf72/CDC42/CDC42EP3/HAX1/ARHGEF10/SSH2/MKKS/PPM1E/ACTN2/TPM1/TGFB3/FCHSD2/SYNPO2L/MLST8/GPM6B/RHPN1/CTTN/PDGFRB/PROX1/TWF1/PREX1/TMEFF2/NCKAP1L/KANK2/SCIN/SLC9A1/ADD2/FERMT2/LIMK1/SH3BP1/ELN/S1PR1/AP1AR/LIMA1/DVL3/CDC42EP5/SFRP1/NF2/CFL2/RDX/ARPC5/ITGB3/PXN",98
